DATE,urate,state
2002-12-01,4.9,GA
2003-01-01,4.9,GA
2003-02-01,4.9,GA
2003-03-01,4.9,GA
2003-04-01,4.9,GA
2003-05-01,5,GA
2003-06-01,5,GA
2003-07-01,4.9,GA
2003-08-01,4.8,GA
2003-09-01,4.7,GA
2003-10-01,4.5,GA
2003-11-01,4.4,GA
2003-12-01,4.3,GA
2004-01-01,4.3,GA
2004-02-01,4.3,GA
2004-03-01,4.5,GA
2004-04-01,4.5,GA
2004-05-01,4.6,GA
2004-06-01,4.7,GA
2004-07-01,4.8,GA
2004-08-01,4.9,GA
2004-09-01,4.9,GA
2004-10-01,5,GA
2004-11-01,5.1,GA
2004-12-01,5.2,GA
2005-01-01,5.2,GA
2005-02-01,5.3,GA
2005-03-01,5.3,GA
2005-04-01,5.3,GA
2005-05-01,5.3,GA
2005-06-01,5.2,GA
2005-07-01,5.3,GA
2005-08-01,5.2,GA
2005-09-01,5.3,GA
2005-10-01,5.2,GA
2005-11-01,5.1,GA
2005-12-01,5,GA
2006-01-01,4.8,GA
2006-02-01,4.8,GA
2006-03-01,4.7,GA
2006-04-01,4.7,GA
2006-05-01,4.8,GA
2006-06-01,4.8,GA
2006-07-01,4.8,GA
2006-08-01,4.8,GA
2006-09-01,4.7,GA
2006-10-01,4.6,GA
2006-11-01,4.6,GA
2006-12-01,4.5,GA
1988-01-01,2.8,CT
1988-02-01,2.7,CT
1988-03-01,2.7,CT
1988-04-01,2.8,CT
1988-05-01,2.8,CT
1988-06-01,2.9,CT
1988-07-01,3,CT
1988-08-01,3,CT
1988-09-01,3,CT
1988-10-01,3,CT
1988-11-01,3,CT
1988-12-01,3,CT
1989-01-01,3,CT
1989-02-01,3,CT
1989-03-01,3.1,CT
1989-04-01,3.2,CT
1989-05-01,3.4,CT
1989-06-01,3.5,CT
1989-07-01,3.7,CT
1989-08-01,3.8,CT
1989-09-01,4,CT
1989-10-01,4.2,CT
1989-11-01,4.3,CT
1989-12-01,4.5,CT
1990-01-01,4.7,CT
1990-02-01,4.8,CT
1990-03-01,4.8,CT
1990-04-01,4.9,CT
1990-05-01,4.9,CT
1990-06-01,4.9,CT
1990-07-01,4.9,CT
1990-08-01,4.9,CT
1990-09-01,4.9,CT
1990-10-01,5,CT
1990-11-01,5.2,CT
1990-12-01,5.4,CT
1991-01-01,5.6,CT
1991-02-01,5.8,CT
1991-03-01,6,CT
1991-04-01,6.2,CT
1991-05-01,6.4,CT
1991-06-01,6.5,CT
1991-07-01,6.6,CT
1991-08-01,6.6,CT
1991-09-01,6.7,CT
1991-10-01,6.8,CT
1991-11-01,6.9,CT
1991-12-01,7.1,CT
1992-01-01,7.2,CT
1992-02-01,7.3,CT
1992-03-01,7.4,CT
1992-04-01,7.4,CT
1992-05-01,7.4,CT
1992-06-01,7.4,CT
1992-07-01,7.3,CT
1992-08-01,7.3,CT
1992-09-01,7.2,CT
1992-10-01,7.2,CT
1992-11-01,7.1,CT
1992-12-01,7,CT
1993-01-01,7,CT
1993-02-01,6.9,CT
1993-03-01,6.8,CT
1993-04-01,6.8,CT
1993-05-01,6.7,CT
1993-06-01,6.5,CT
1993-07-01,6.4,CT
1993-08-01,6.2,CT
1993-09-01,5.9,CT
1993-10-01,5.8,CT
1993-11-01,5.6,CT
1993-12-01,5.6,CT
1994-01-01,5.5,CT
1994-02-01,5.5,CT
1994-03-01,5.5,CT
1994-04-01,5.5,CT
1994-05-01,5.5,CT
1994-06-01,5.5,CT
1994-07-01,5.4,CT
1994-08-01,5.4,CT
1994-09-01,5.4,CT
1994-10-01,5.3,CT
1994-11-01,5.3,CT
1994-12-01,5.2,CT
1995-01-01,5.2,CT
1995-02-01,5.3,CT
1995-03-01,5.3,CT
1995-04-01,5.3,CT
1995-05-01,5.4,CT
1995-06-01,5.3,CT
1995-07-01,5.3,CT
1995-08-01,5.2,CT
1995-09-01,5.1,CT
1995-10-01,5.1,CT
1995-11-01,5.1,CT
1995-12-01,5.1,CT
1996-01-01,5.2,CT
1996-02-01,5.2,CT
1996-03-01,5.3,CT
1996-04-01,5.3,CT
1996-05-01,5.2,CT
1996-06-01,5.2,CT
1996-07-01,5.2,CT
1996-08-01,5.3,CT
1996-09-01,5.4,CT
1996-10-01,5.5,CT
1996-11-01,5.5,CT
1996-12-01,5.6,CT
1997-01-01,5.5,CT
1997-02-01,5.5,CT
1997-03-01,5.4,CT
1997-04-01,5.3,CT
1997-05-01,5.1,CT
1997-06-01,5,CT
1997-07-01,4.8,CT
1997-08-01,4.7,CT
1997-09-01,4.5,CT
1997-10-01,4.3,CT
1997-11-01,4.1,CT
1997-12-01,3.9,CT
1998-01-01,3.8,CT
1998-02-01,3.6,CT
1998-03-01,3.5,CT
1998-04-01,3.4,CT
1998-05-01,3.4,CT
1998-06-01,3.3,CT
1998-07-01,3.2,CT
1998-08-01,3.2,CT
1998-09-01,3.1,CT
1998-10-01,3.1,CT
1998-11-01,2.9,CT
1998-12-01,2.8,CT
1999-01-01,2.8,CT
1999-02-01,2.7,CT
1999-03-01,2.7,CT
1999-04-01,2.7,CT
1999-05-01,2.6,CT
1999-06-01,2.5,CT
1999-07-01,2.5,CT
1999-08-01,2.5,CT
1999-09-01,2.6,CT
1999-10-01,2.6,CT
1999-11-01,2.7,CT
1999-12-01,2.6,CT
2000-01-01,2.5,CT
2000-02-01,2.4,CT
2000-03-01,2.3,CT
2000-04-01,2.3,CT
2000-05-01,2.3,CT
2000-06-01,2.3,CT
2000-07-01,2.2,CT
2000-08-01,2.2,CT
2000-09-01,2.1,CT
2000-10-01,2.1,CT
2000-11-01,2.2,CT
2000-12-01,2.3,CT
2001-01-01,2.4,CT
2001-02-01,2.6,CT
2001-03-01,2.8,CT
2001-04-01,2.9,CT
2001-05-01,3.1,CT
2001-06-01,3.2,CT
2001-07-01,3.3,CT
2001-08-01,3.3,CT
2001-09-01,3.3,CT
2001-10-01,3.4,CT
2001-11-01,3.4,CT
2001-12-01,3.5,CT
2002-01-01,3.6,CT
2002-02-01,3.7,CT
2002-03-01,3.8,CT
2002-04-01,4,CT
2002-05-01,4.1,CT
2002-06-01,4.3,CT
2002-07-01,4.4,CT
2002-08-01,4.6,CT
2002-09-01,4.8,CT
2002-10-01,4.9,CT
2002-11-01,5.1,CT
2002-12-01,5.2,CT
2003-01-01,5.3,CT
2003-02-01,5.4,CT
2003-03-01,5.5,CT
2003-04-01,5.5,CT
2003-05-01,5.6,CT
2003-06-01,5.6,CT
2003-07-01,5.6,CT
2003-08-01,5.6,CT
2003-09-01,5.5,CT
2003-10-01,5.4,CT
2003-11-01,5.3,CT
2003-12-01,5.2,CT
2004-01-01,5.1,CT
2004-02-01,5.1,CT
2004-03-01,5.1,CT
2004-04-01,5,CT
2004-05-01,5,CT
2004-06-01,5,CT
2004-07-01,4.9,CT
2004-08-01,4.8,CT
2004-09-01,4.8,CT
2004-10-01,4.8,CT
2004-11-01,4.8,CT
2004-12-01,4.8,CT
2005-01-01,4.8,CT
2005-02-01,4.9,CT
2005-03-01,4.9,CT
2005-04-01,4.9,CT
2005-05-01,4.9,CT
2005-06-01,4.9,CT
2005-07-01,4.9,CT
2005-08-01,4.9,CT
2005-09-01,4.9,CT
2005-10-01,4.9,CT
2005-11-01,4.8,CT
2005-12-01,4.7,CT
2006-01-01,4.6,CT
2006-02-01,4.4,CT
2006-03-01,4.3,CT
2006-04-01,4.3,CT
2006-05-01,4.3,CT
2006-06-01,4.4,CT
2006-07-01,4.5,CT
2006-08-01,4.5,CT
2006-09-01,4.5,CT
2006-10-01,4.5,CT
2006-11-01,4.5,CT
2006-12-01,4.4,CT
1988-01-01,6.9,OK
1988-02-01,6.8,OK
1988-03-01,6.7,OK
1988-04-01,6.5,OK
1988-05-01,6.6,OK
1988-06-01,6.4,OK
1988-07-01,6.4,OK
1988-08-01,6.5,OK
1988-09-01,6.4,OK
1988-10-01,6.4,OK
1988-11-01,6.3,OK
1988-12-01,6.2,OK
1989-01-01,6.2,OK
1989-02-01,6,OK
1989-03-01,5.9,OK
1989-04-01,5.9,OK
1989-05-01,5.8,OK
1989-06-01,5.7,OK
1989-07-01,5.6,OK
1989-08-01,5.5,OK
1989-09-01,5.5,OK
1989-10-01,5.5,OK
1989-11-01,5.6,OK
1989-12-01,5.6,OK
1990-01-01,5.6,OK
1990-02-01,5.6,OK
1990-03-01,5.5,OK
1990-04-01,5.5,OK
1990-05-01,5.4,OK
1990-06-01,5.3,OK
1990-07-01,5.4,OK
1990-08-01,5.5,OK
1990-09-01,5.7,OK
1990-10-01,5.9,OK
1990-11-01,6.1,OK
1990-12-01,6.3,OK
1991-01-01,6.4,OK
1991-02-01,6.4,OK
1991-03-01,6.4,OK
1991-04-01,6.2,OK
1991-05-01,6.2,OK
1991-06-01,6.1,OK
1991-07-01,6,OK
1991-08-01,6,OK
1991-09-01,6.1,OK
1991-10-01,6.1,OK
1991-11-01,6.3,OK
1991-12-01,6.4,OK
1992-01-01,6.6,OK
1992-02-01,6.6,OK
1992-03-01,6.6,OK
1992-04-01,6.4,OK
1992-05-01,6.4,OK
1992-06-01,6.3,OK
1992-07-01,6.1,OK
1992-08-01,6,OK
1992-09-01,5.9,OK
1992-10-01,5.9,OK
1992-11-01,5.9,OK
1992-12-01,5.9,OK
1993-01-01,5.9,OK
1993-02-01,6,OK
1993-03-01,6.1,OK
1993-04-01,6.1,OK
1993-05-01,6.1,OK
1993-06-01,6.2,OK
1993-07-01,6.1,OK
1993-08-01,6.1,OK
1993-09-01,6,OK
1993-10-01,6,OK
1993-11-01,5.9,OK
1993-12-01,5.9,OK
1994-01-01,6.1,OK
1994-02-01,6.1,OK
1994-03-01,6,OK
1994-04-01,5.9,OK
1994-05-01,5.8,OK
1994-06-01,5.7,OK
1994-07-01,5.6,OK
1994-08-01,5.5,OK
1994-09-01,5.3,OK
1994-10-01,5.2,OK
1994-11-01,5,OK
1994-12-01,4.8,OK
1995-01-01,4.8,OK
1995-02-01,4.6,OK
1995-03-01,4.6,OK
1995-04-01,4.6,OK
1995-05-01,4.6,OK
1995-06-01,4.6,OK
1995-07-01,4.7,OK
1995-08-01,4.7,OK
1995-09-01,4.7,OK
1995-10-01,4.7,OK
1995-11-01,4.6,OK
1995-12-01,4.5,OK
1996-01-01,4.5,OK
1996-02-01,4.4,OK
1996-03-01,4.3,OK
1996-04-01,4.2,OK
1996-05-01,4.2,OK
1996-06-01,4,OK
1996-07-01,4,OK
1996-08-01,3.9,OK
1996-09-01,4,OK
1996-10-01,4.1,OK
1996-11-01,4.2,OK
1996-12-01,4.2,OK
1997-01-01,4.2,OK
1997-02-01,4.2,OK
1997-03-01,4.2,OK
1997-04-01,4.2,OK
1997-05-01,4.2,OK
1997-06-01,4.3,OK
1997-07-01,4.3,OK
1997-08-01,4.3,OK
1997-09-01,4.2,OK
1997-10-01,4.1,OK
1997-11-01,3.9,OK
1997-12-01,3.9,OK
1998-01-01,3.9,OK
1998-02-01,4,OK
1998-03-01,4.1,OK
1998-04-01,4.2,OK
1998-05-01,4.4,OK
1998-06-01,4.5,OK
1998-07-01,4.6,OK
1998-08-01,4.7,OK
1998-09-01,4.6,OK
1998-10-01,4.5,OK
1998-11-01,4.3,OK
1998-12-01,4.1,OK
1999-01-01,4,OK
1999-02-01,3.9,OK
1999-03-01,3.8,OK
1999-04-01,3.7,OK
1999-05-01,3.6,OK
1999-06-01,3.6,OK
1999-07-01,3.5,OK
1999-08-01,3.5,OK
1999-09-01,3.5,OK
1999-10-01,3.4,OK
1999-11-01,3.4,OK
1999-12-01,3.3,OK
2000-01-01,3.3,OK
2000-02-01,3.2,OK
2000-03-01,3.2,OK
2000-04-01,3.1,OK
2000-05-01,3.2,OK
2000-06-01,3.2,OK
2000-07-01,3.2,OK
2000-08-01,3.2,OK
2000-09-01,3,OK
2000-10-01,3,OK
2000-11-01,2.9,OK
2000-12-01,2.8,OK
2001-01-01,2.9,OK
2001-02-01,2.9,OK
2001-03-01,3.1,OK
2001-04-01,3.2,OK
2001-05-01,3.3,OK
2001-06-01,3.5,OK
2001-07-01,3.7,OK
2001-08-01,3.9,OK
2001-09-01,4.1,OK
2001-10-01,4.4,OK
2001-11-01,4.5,OK
2001-12-01,4.6,OK
2002-01-01,4.7,OK
2002-02-01,4.7,OK
2002-03-01,4.8,OK
2002-04-01,4.8,OK
2002-05-01,4.8,OK
2002-06-01,4.8,OK
2002-07-01,4.7,OK
2002-08-01,4.8,OK
2002-09-01,4.8,OK
2002-10-01,4.9,OK
2002-11-01,5.1,OK
2002-12-01,5.3,OK
2003-01-01,5.4,OK
2003-02-01,5.5,OK
2003-03-01,5.6,OK
2003-04-01,5.8,OK
2003-05-01,5.8,OK
2003-06-01,6,OK
2003-07-01,5.9,OK
2003-08-01,5.8,OK
2003-09-01,5.7,OK
2003-10-01,5.6,OK
2003-11-01,5.5,OK
2003-12-01,5.3,OK
2004-01-01,5.3,OK
2004-02-01,5.2,OK
2004-03-01,5.2,OK
2004-04-01,5.1,OK
2004-05-01,5,OK
2004-06-01,5,OK
2004-07-01,4.9,OK
2004-08-01,4.9,OK
2004-09-01,4.8,OK
2004-10-01,4.8,OK
2004-11-01,4.8,OK
2004-12-01,4.8,OK
2005-01-01,4.7,OK
2005-02-01,4.7,OK
2005-03-01,4.7,OK
2005-04-01,4.6,OK
2005-05-01,4.6,OK
2005-06-01,4.6,OK
2005-07-01,4.5,OK
2005-08-01,4.5,OK
2005-09-01,4.4,OK
2005-10-01,4.3,OK
2005-11-01,4.2,OK
2005-12-01,4.1,OK
2006-01-01,4,OK
2006-02-01,4,OK
2006-03-01,4,OK
2006-04-01,4.1,OK
2006-05-01,4.2,OK
2006-06-01,4.2,OK
2006-07-01,4.3,OK
2006-08-01,4.2,OK
2006-09-01,4.2,OK
2006-10-01,4.1,OK
2006-11-01,4.2,OK
2006-12-01,4.2,OK
1988-01-01,6.5,OH
1988-02-01,6.4,OH
1988-03-01,6.4,OH
1988-04-01,6.2,OH
1988-05-01,6.1,OH
1988-06-01,6,OH
1988-07-01,5.9,OH
1988-08-01,5.9,OH
1988-09-01,5.9,OH
1988-10-01,5.8,OH
1988-11-01,5.8,OH
1988-12-01,5.6,OH
1989-01-01,5.5,OH
1989-02-01,5.3,OH
1989-03-01,5.3,OH
1989-04-01,5.3,OH
1989-05-01,5.3,OH
1989-06-01,5.4,OH
1989-07-01,5.5,OH
1989-08-01,5.6,OH
1989-09-01,5.7,OH
1989-10-01,5.8,OH
1989-11-01,5.9,OH
1989-12-01,5.9,OH
1990-01-01,5.8,OH
1990-02-01,5.7,OH
1990-03-01,5.6,OH
1990-04-01,5.6,OH
1990-05-01,5.6,OH
1990-06-01,5.6,OH
1990-07-01,5.6,OH
1990-08-01,5.6,OH
1990-09-01,5.7,OH
1990-10-01,5.8,OH
1990-11-01,6,OH
1990-12-01,6.3,OH
1991-01-01,6.5,OH
1991-02-01,6.7,OH
1991-03-01,6.8,OH
1991-04-01,6.8,OH
1991-05-01,6.7,OH
1991-06-01,6.6,OH
1991-07-01,6.4,OH
1991-08-01,6.3,OH
1991-09-01,6.3,OH
1991-10-01,6.4,OH
1991-11-01,6.6,OH
1991-12-01,6.8,OH
1992-01-01,7.1,OH
1992-02-01,7.3,OH
1992-03-01,7.4,OH
1992-04-01,7.5,OH
1992-05-01,7.5,OH
1992-06-01,7.5,OH
1992-07-01,7.5,OH
1992-08-01,7.4,OH
1992-09-01,7.4,OH
1992-10-01,7.3,OH
1992-11-01,7.2,OH
1992-12-01,7.1,OH
1993-01-01,7.1,OH
1993-02-01,7,OH
1993-03-01,6.9,OH
1993-04-01,6.8,OH
1993-05-01,6.7,OH
1993-06-01,6.7,OH
1993-07-01,6.7,OH
1993-08-01,6.6,OH
1993-09-01,6.6,OH
1993-10-01,6.5,OH
1993-11-01,6.5,OH
1993-12-01,6.5,OH
1994-01-01,6.4,OH
1994-02-01,6.4,OH
1994-03-01,6.3,OH
1994-04-01,6.1,OH
1994-05-01,5.9,OH
1994-06-01,5.8,OH
1994-07-01,5.6,OH
1994-08-01,5.4,OH
1994-09-01,5.2,OH
1994-10-01,5,OH
1994-11-01,4.8,OH
1994-12-01,4.7,OH
1995-01-01,4.6,OH
1995-02-01,4.6,OH
1995-03-01,4.7,OH
1995-04-01,4.7,OH
1995-05-01,4.8,OH
1995-06-01,4.9,OH
1995-07-01,5,OH
1995-08-01,5,OH
1995-09-01,5,OH
1995-10-01,5.1,OH
1995-11-01,5.1,OH
1995-12-01,5.1,OH
1996-01-01,5.1,OH
1996-02-01,5.1,OH
1996-03-01,5.1,OH
1996-04-01,5,OH
1996-05-01,5,OH
1996-06-01,4.9,OH
1996-07-01,4.9,OH
1996-08-01,4.9,OH
1996-09-01,4.9,OH
1996-10-01,4.9,OH
1996-11-01,4.9,OH
1996-12-01,5,OH
1997-01-01,5,OH
1997-02-01,4.9,OH
1997-03-01,4.8,OH
1997-04-01,4.7,OH
1997-05-01,4.6,OH
1997-06-01,4.5,OH
1997-07-01,4.5,OH
1997-08-01,4.5,OH
1997-09-01,4.5,OH
1997-10-01,4.5,OH
1997-11-01,4.5,OH
1997-12-01,4.4,OH
1998-01-01,4.3,OH
1998-02-01,4.2,OH
1998-03-01,4.2,OH
1998-04-01,4.2,OH
1998-05-01,4.2,OH
1998-06-01,4.3,OH
1998-07-01,4.4,OH
1998-08-01,4.4,OH
1998-09-01,4.5,OH
1998-10-01,4.4,OH
1998-11-01,4.4,OH
1998-12-01,4.3,OH
1999-01-01,4.2,OH
1999-02-01,4.2,OH
1999-03-01,4.2,OH
1999-04-01,4.2,OH
1999-05-01,4.3,OH
1999-06-01,4.3,OH
1999-07-01,4.4,OH
1999-08-01,4.4,OH
1999-09-01,4.4,OH
1999-10-01,4.3,OH
1999-11-01,4.2,OH
1999-12-01,4.1,OH
2000-01-01,4.1,OH
2000-02-01,4,OH
2000-03-01,4,OH
2000-04-01,4.1,OH
2000-05-01,4.1,OH
2000-06-01,4.1,OH
2000-07-01,4.1,OH
2000-08-01,4.1,OH
2000-09-01,4,OH
2000-10-01,3.9,OH
2000-11-01,3.9,OH
2000-12-01,3.8,OH
2001-01-01,3.8,OH
2001-02-01,3.9,OH
2001-03-01,3.9,OH
2001-04-01,4,OH
2001-05-01,4.1,OH
2001-06-01,4.3,OH
2001-07-01,4.4,OH
2001-08-01,4.6,OH
2001-09-01,4.8,OH
2001-10-01,5,OH
2001-11-01,5.1,OH
2001-12-01,5.3,OH
2002-01-01,5.5,OH
2002-02-01,5.6,OH
2002-03-01,5.7,OH
2002-04-01,5.8,OH
2002-05-01,5.8,OH
2002-06-01,5.8,OH
2002-07-01,5.8,OH
2002-08-01,5.7,OH
2002-09-01,5.7,OH
2002-10-01,5.7,OH
2002-11-01,5.8,OH
2002-12-01,5.8,OH
2003-01-01,5.9,OH
2003-02-01,6,OH
2003-03-01,6.2,OH
2003-04-01,6.3,OH
2003-05-01,6.4,OH
2003-06-01,6.4,OH
2003-07-01,6.4,OH
2003-08-01,6.3,OH
2003-09-01,6.2,OH
2003-10-01,6.1,OH
2003-11-01,6,OH
2003-12-01,6,OH
2004-01-01,6,OH
2004-02-01,6,OH
2004-03-01,6.1,OH
2004-04-01,6.1,OH
2004-05-01,6.2,OH
2004-06-01,6.2,OH
2004-07-01,6.2,OH
2004-08-01,6.2,OH
2004-09-01,6.2,OH
2004-10-01,6.2,OH
2004-11-01,6.2,OH
2004-12-01,6.1,OH
2005-01-01,6.1,OH
2005-02-01,6.1,OH
2005-03-01,6,OH
2005-04-01,6,OH
2005-05-01,5.9,OH
2005-06-01,5.8,OH
2005-07-01,5.8,OH
2005-08-01,5.8,OH
2005-09-01,5.8,OH
2005-10-01,5.7,OH
2005-11-01,5.6,OH
2005-12-01,5.5,OH
2006-01-01,5.4,OH
2006-02-01,5.3,OH
2006-03-01,5.3,OH
2006-04-01,5.3,OH
2006-05-01,5.4,OH
2006-06-01,5.5,OH
2006-07-01,5.5,OH
2006-08-01,5.5,OH
2006-09-01,5.5,OH
2006-10-01,5.5,OH
2006-11-01,5.4,OH
2006-12-01,5.4,OH
1988-01-01,4.6,KS
1988-02-01,4.6,KS
1988-03-01,4.6,KS
1988-04-01,4.6,KS
1988-05-01,4.6,KS
1988-06-01,4.5,KS
1988-07-01,4.5,KS
1988-08-01,4.5,KS
1988-09-01,4.6,KS
1988-10-01,4.6,KS
1988-11-01,4.6,KS
1988-12-01,4.5,KS
1989-01-01,4.4,KS
1989-02-01,4.4,KS
1989-03-01,4.3,KS
1989-04-01,4.2,KS
1989-05-01,4.2,KS
1989-06-01,4.1,KS
1989-07-01,4.2,KS
1989-08-01,4.2,KS
1989-09-01,4.2,KS
1989-10-01,4.2,KS
1989-11-01,4.2,KS
1989-12-01,4.2,KS
1990-01-01,4.2,KS
1990-02-01,4.2,KS
1990-03-01,4.1,KS
1990-04-01,4.1,KS
1990-05-01,4.2,KS
1990-06-01,4.2,KS
1990-07-01,4.3,KS
1990-08-01,4.4,KS
1990-09-01,4.5,KS
1990-10-01,4.6,KS
1990-11-01,4.8,KS
1990-12-01,4.9,KS
1991-01-01,4.9,KS
1991-02-01,4.9,KS
1991-03-01,4.8,KS
1991-04-01,4.8,KS
1991-05-01,4.6,KS
1991-06-01,4.5,KS
1991-07-01,4.4,KS
1991-08-01,4.3,KS
1991-09-01,4.2,KS
1991-10-01,4.2,KS
1991-11-01,4.2,KS
1991-12-01,4.3,KS
1992-01-01,4.4,KS
1992-02-01,4.4,KS
1992-03-01,4.5,KS
1992-04-01,4.6,KS
1992-05-01,4.6,KS
1992-06-01,4.7,KS
1992-07-01,4.7,KS
1992-08-01,4.7,KS
1992-09-01,4.7,KS
1992-10-01,4.7,KS
1992-11-01,4.8,KS
1992-12-01,4.8,KS
1993-01-01,4.9,KS
1993-02-01,5,KS
1993-03-01,5.1,KS
1993-04-01,5.1,KS
1993-05-01,5.1,KS
1993-06-01,5.1,KS
1993-07-01,5,KS
1993-08-01,5,KS
1993-09-01,5,KS
1993-10-01,5,KS
1993-11-01,5,KS
1993-12-01,5,KS
1994-01-01,5.1,KS
1994-02-01,5,KS
1994-03-01,5,KS
1994-04-01,4.9,KS
1994-05-01,4.8,KS
1994-06-01,4.8,KS
1994-07-01,4.7,KS
1994-08-01,4.8,KS
1994-09-01,4.8,KS
1994-10-01,4.8,KS
1994-11-01,4.8,KS
1994-12-01,4.7,KS
1995-01-01,4.7,KS
1995-02-01,4.6,KS
1995-03-01,4.6,KS
1995-04-01,4.6,KS
1995-05-01,4.5,KS
1995-06-01,4.5,KS
1995-07-01,4.4,KS
1995-08-01,4.3,KS
1995-09-01,4.3,KS
1995-10-01,4.2,KS
1995-11-01,4.1,KS
1995-12-01,4.1,KS
1996-01-01,4.2,KS
1996-02-01,4.2,KS
1996-03-01,4.3,KS
1996-04-01,4.4,KS
1996-05-01,4.4,KS
1996-06-01,4.4,KS
1996-07-01,4.4,KS
1996-08-01,4.4,KS
1996-09-01,4.4,KS
1996-10-01,4.4,KS
1996-11-01,4.4,KS
1996-12-01,4.4,KS
1997-01-01,4.3,KS
1997-02-01,4.2,KS
1997-03-01,4.1,KS
1997-04-01,4,KS
1997-05-01,3.9,KS
1997-06-01,3.8,KS
1997-07-01,3.8,KS
1997-08-01,3.8,KS
1997-09-01,3.7,KS
1997-10-01,3.7,KS
1997-11-01,3.7,KS
1997-12-01,3.7,KS
1998-01-01,3.7,KS
1998-02-01,3.7,KS
1998-03-01,3.7,KS
1998-04-01,3.7,KS
1998-05-01,3.8,KS
1998-06-01,3.8,KS
1998-07-01,3.9,KS
1998-08-01,3.9,KS
1998-09-01,3.9,KS
1998-10-01,3.9,KS
1998-11-01,3.8,KS
1998-12-01,3.6,KS
1999-01-01,3.5,KS
1999-02-01,3.5,KS
1999-03-01,3.5,KS
1999-04-01,3.5,KS
1999-05-01,3.6,KS
1999-06-01,3.6,KS
1999-07-01,3.6,KS
1999-08-01,3.6,KS
1999-09-01,3.6,KS
1999-10-01,3.6,KS
1999-11-01,3.6,KS
1999-12-01,3.6,KS
2000-01-01,3.6,KS
2000-02-01,3.6,KS
2000-03-01,3.7,KS
2000-04-01,3.7,KS
2000-05-01,3.7,KS
2000-06-01,3.8,KS
2000-07-01,3.8,KS
2000-08-01,3.8,KS
2000-09-01,3.9,KS
2000-10-01,3.9,KS
2000-11-01,3.9,KS
2000-12-01,4,KS
2001-01-01,4,KS
2001-02-01,4,KS
2001-03-01,4,KS
2001-04-01,4.1,KS
2001-05-01,4.1,KS
2001-06-01,4.1,KS
2001-07-01,4.2,KS
2001-08-01,4.3,KS
2001-09-01,4.4,KS
2001-10-01,4.6,KS
2001-11-01,4.7,KS
2001-12-01,4.9,KS
2002-01-01,5,KS
2002-02-01,5.1,KS
2002-03-01,5.1,KS
2002-04-01,5.1,KS
2002-05-01,5.2,KS
2002-06-01,5.2,KS
2002-07-01,5.2,KS
2002-08-01,5.2,KS
2002-09-01,5.1,KS
2002-10-01,5.1,KS
2002-11-01,5.1,KS
2002-12-01,5.1,KS
2003-01-01,5.1,KS
2003-02-01,5.2,KS
2003-03-01,5.3,KS
2003-04-01,5.4,KS
2003-05-01,5.6,KS
2003-06-01,5.8,KS
2003-07-01,5.8,KS
2003-08-01,5.9,KS
2003-09-01,5.8,KS
2003-10-01,5.7,KS
2003-11-01,5.7,KS
2003-12-01,5.6,KS
2004-01-01,5.6,KS
2004-02-01,5.6,KS
2004-03-01,5.6,KS
2004-04-01,5.6,KS
2004-05-01,5.6,KS
2004-06-01,5.6,KS
2004-07-01,5.6,KS
2004-08-01,5.6,KS
2004-09-01,5.5,KS
2004-10-01,5.5,KS
2004-11-01,5.4,KS
2004-12-01,5.4,KS
2005-01-01,5.3,KS
2005-02-01,5.3,KS
2005-03-01,5.2,KS
2005-04-01,5.2,KS
2005-05-01,5.1,KS
2005-06-01,5.1,KS
2005-07-01,5.1,KS
2005-08-01,5.1,KS
2005-09-01,5.1,KS
2005-10-01,5,KS
2005-11-01,4.9,KS
2005-12-01,4.8,KS
2006-01-01,4.6,KS
2006-02-01,4.5,KS
2006-03-01,4.4,KS
2006-04-01,4.4,KS
2006-05-01,4.4,KS
2006-06-01,4.4,KS
2006-07-01,4.5,KS
2006-08-01,4.5,KS
2006-09-01,4.4,KS
2006-10-01,4.4,KS
2006-11-01,4.3,KS
2006-12-01,4.2,KS
1988-01-01,5,SC
1988-02-01,4.9,SC
1988-03-01,4.8,SC
1988-04-01,4.7,SC
1988-05-01,4.6,SC
1988-06-01,4.6,SC
1988-07-01,4.5,SC
1988-08-01,4.5,SC
1988-09-01,4.5,SC
1988-10-01,4.4,SC
1988-11-01,4.4,SC
1988-12-01,4.3,SC
1989-01-01,4.2,SC
1989-02-01,4.2,SC
1989-03-01,4.2,SC
1989-04-01,4.3,SC
1989-05-01,4.4,SC
1989-06-01,4.5,SC
1989-07-01,4.7,SC
1989-08-01,4.8,SC
1989-09-01,4.9,SC
1989-10-01,5,SC
1989-11-01,4.9,SC
1989-12-01,4.9,SC
1990-01-01,4.7,SC
1990-02-01,4.6,SC
1990-03-01,4.6,SC
1990-04-01,4.6,SC
1990-05-01,4.7,SC
1990-06-01,4.7,SC
1990-07-01,4.8,SC
1990-08-01,4.8,SC
1990-09-01,4.9,SC
1990-10-01,5,SC
1990-11-01,5.1,SC
1990-12-01,5.3,SC
1991-01-01,5.5,SC
1991-02-01,5.7,SC
1991-03-01,5.8,SC
1991-04-01,5.9,SC
1991-05-01,6,SC
1991-06-01,6,SC
1991-07-01,6,SC
1991-08-01,6.1,SC
1991-09-01,6.2,SC
1991-10-01,6.3,SC
1991-11-01,6.4,SC
1991-12-01,6.5,SC
1992-01-01,6.6,SC
1992-02-01,6.6,SC
1992-03-01,6.6,SC
